  13  12  1.57   5   2
  13  12  2.03   6   3
  13  12  2.09   7   4
  13  12  2.35   8   5
  13  12  1.88  10   7
  13  12  2.48  12   9
  13  12  2.59  13  10
  13  12  2.63  14  11
  13  12  2.52  15  12
  13  12  3.46  16  13
  13  12  3.88  17  14
  14  12  2.20   6   4
  14  12  2.24   7   5
  14  12  0.71  14  12
  15  12  2.12   3   4
  15  12  2.24   4   5
  15  12  2.23   5   6
  15  13  2.11   5   7
  15  13  2.20   6   8
  15  13  2.37   7   9
  15  13  2.54   8  10
  15  13  2.66   9  11
  15  13  2.89  10  12
  15  13  3.21  11  13
  15  13  3.22  12  14
  16  12  2.45   4   6
  16  12  2.50  10  12
  16  12  1.53  11  13
  16  12  2.56  12  14
  17  12  2.49   3   1
  17  12  2.47   4   2
  17  12  2.19   5   3
  17  12  1.76   6   4
  17  12  2.39   7   5
  17  12  2.48   8   6
  17  12  2.58   9   7
  17  12  2.40  10   8
  17  12  2.79  11   9
  17  12  2.77  12  10
  17  12  2.80  13  11
  17  12  2.75  14  12
  18  12  2.66   3   0
  18  12  2.67   4   1
  18  12  2.75   5   2
  18  12  2.77   6   3
  18  12  2.72   9   6
  18  12  2.94  10   7
  18  12  2.86  11   8
  18  12  2.85  12   9
  18  12  2.83  13  10
  18  12  2.95  14  11
  18  12  3.09  15  12
  18  12  2.73  16  13
  18  12  2.94  17  14
  19  12  2.34   3   0
  19  12  2.67   4   1
  19  12  2.01   6   3
  19  12  3.01   7   4
  20  14  2.52   2   1
  20  14  2.41   3   2
  20  14  2.50   4   3
  20  14  2.55   5   4
  20  14  2.63   6   5
  20  14  2.68   7   6
  21  10  2.19   2   0
  21  12  2.47   4   4
  21  12  2.63   5   5
  21  12  2.69   6   6
  21  12  2.71   7   7
  21  12  3.29   8   8
  21  12  3.57   9   9
  21  12  3.29  10  10
  21  12  3.37  11  11
  21  12  3.32  13  13
  21  12  3.44  14  14
  22  12  2.25   2   0
  22  16  2.40   4   6
  22  16  2.31   5   7
  22  16  2.62   6   8
  23  12  2.23   5   5
  24  12  1.59   2   4
  24  13  1.85   4   7
  25  18  2.80   5  14
  26  17  3.42   5  12
  26  17  3.50   6  13
  26  17  3.34   7  14
  27  13  0.92   4   7
  27  13  1.96   5   8
  27  13  1.85   6   9
  27  13  2.01   7  10
  27  13  3.20   8  11
  27  13  2.58   9  12
  27  13  2.45  10  13
  27  13  2.22  11  14
  28  17  2.55   3   7
  28  17  2.85   4   8
  28  17  3.68   5   9
  28  17  3.63   6  10
  28  17  3.66   7  11
  28  17  3.64   8  12
  28  17  4.04  10  14
  29  16  2.09   1   2
  29  16  1.63   2   3
  29  16  2.45   4   5
  29  16  2.73   6   7
  29  16  2.90   7   8
  29  16  3.03   8   9
  29  16  3.06   9  10
  29  16  3.13  10  11
  29  16  3.21  11  12
  29  16  3.29  12  13
  29  16  3.26  13  14
  30  12  1.81   2   1
  30  13  2.05   2   2
  30  14  2.01   2   3
  30  15  1.74   3   5
  30  15  2.67   4   6
  30  15  2.46   5   7
  30  15  2.49   6   8
  30  15  2.65   7   9
  30  15  2.56   8  10
  30  15  2.72   9  11
  30  15  2.83  10  12
  30  15  2.92  11  13
  30  15  2.85  12  14
  31  11  1.77   2   1
  31  12  1.74   2   2
  31  14  2.25   3   5
  31  14  2.00   4   6
  31  15  1.96   4   7
  31  15  2.08   5   8
  31  15  2.42   6   9
  31  15  2.42   7  10
  31  15  2.50   8  11
  31  15  2.55   9  12
  31  15  2.60  10  13
  31  15  2.56  11  14
  32  15  1.66   1   1
  32  16  1.62   1   2
  32  16  1.85   2   3
  32  19  1.57   3   7
  32  20  1.91   5  10
  32  20  2.40   6  11
  32  20  2.26   9  14
  33  12  2.78   6   1
  33  12  2.60   7   2
  33  12  2.70   8   3
  33  12  1.76   9   4
  33  12  2.00  10   5
  33  12  2.65  11   6
  33  12  2.60  13   8
  33  12  2.70  15  10
  33  12  2.86  16  11
  34  14  2.37   4   4
  34  14  2.63   5   5
  34  14  2.57   6   6
  34  14  2.58   7   7
  34  14  2.68   8   8
  34  14  2.77   9   9
  34  14  2.83  10  10
  34  14  2.83  11  11
  34  14  2.84  12  12
  34  14  2.81  13  13
  34  14  2.83  14  14
  35  14  1.52   3   1
  35  15  1.56   6   5
  35  15  1.78   8   7
  35  15  1.79   9   8
  35  15  2.28  10   9
  35  15  2.15  11  10
  35  15  1.04  14  13
  36  12  2.34   2   2
  36  14  2.34   2   4
  36  15  1.96   2   5
  36  15  2.36   3   6
  36  15  2.11   4   7
  36  15  2.46   5   8
  36  15  2.80   6   9
  36  15  2.95   7  10
  36  15  3.05   8  11
  36  15  2.73   9  12
  36  15  2.89  10  13
  36  15  3.62  11  14
  37  11  1.79   2   1
  37  11  2.19   4   3
  37  11  3.01   5   4
  37  11  2.47   6   5
  37  11  1.88   7   6
  37  11  2.14   8   7
  37  11  2.28   9   8
  37  11  2.27  10   9
  37  11  2.28  11  10
  37  11  2.39  12  11
  37  11  3.05  14  13
  37  11  2.12  15  14
  38  11  1.86   1   1
  38  12  1.86   1   2
  38  14  2.47   1   4
  38  14  2.51   2   5
  38  14  2.48   3   6
  38  14  2.39   5   8
  38  14  2.41   6   9
  38  14  2.47   7  10
  38  15  2.46   7  11
  39  13  1.92   4   0
  39  13  2.00   6   2
  39  13  1.89   7   3
  39  13  2.01   8   4
  39  13  1.54   9   5
  39  13  2.04  11   7
  40  13  2.29   4   2
  40  13  2.66   5   3
  40  13  3.05   6   4
  40  13  2.50   7   5
  40  13  2.57   8   6
  40  13  2.73   9   7
  40  13  2.43  10   8
  40  13  3.07  11   9
  40  13  3.38  12  10
  40  13  3.05  13  11
  40  13  3.04  14  12
  40  13  2.74  15  13
  41  15  2.44   3   5
  41  15  2.57   4   6
  41  15  2.70   5   7
  41  15  2.51   6   8
  41  15  2.78   7   9
  41  15  2.81   8  10
  41  16  2.74   8  11
  41  16  2.70   9  12
  41  16  2.78  10  13
  41  16  2.85  11  14
  42  11  2.20   2   1
  42  11  2.41   3   2
  42  11  2.46   4   3
  42  11  2.35   5   4
  42  11  2.41   7   6
  42  11  2.73   8   7
  42  11  2.84  10   9
  42  11  2.78  11  10
  42  11  3.00  12  11
  42  11  2.95  13  12
  42  11  3.29  14  13
  43  12  1.51   3   6
  43  12  1.82   4   7
  43  12  2.62   5   8
  43  12  1.08   6   9
  43  12  2.54   7  10
  43  12  2.37   8  11
  43  12  2.46   9  12
  43  12  2.65  10  13
  43  12  2.76  11  14
  44  14  2.04   2   6
  44  15  2.00   2   7
  44  15  3.10   5  10
  44  15  2.46   6  11
  44  15  2.25   8  13
  44  15  2.40   9  14
  45  11  1.63   6   6
  45  11  2.24   9   9
  45  11  2.30  10  10
  45  11  2.02  11  11
  45  11  2.13  12  12
  46  12  1.61  12  14
  47  12  1.80   2   3
  47  12  1.79   3   4
  47  12  1.71   4   5
  47  12  2.00   5   6
  47  12  2.32   6   7
  47  12  2.44   8   9
  47  12  2.54   9  10
  47  12  2.56  10  11
  47  12  2.60  11  12
  47  12  2.60  12  13
  47  12  2.69  13  14
  48  12  1.82   2   0
  48  12  1.77   3   1
  48  12  1.89   4   2
  48  12  1.80   5   3
  48  12  2.08   6   4
  48  12  1.74   7   5
  48  12  1.42   8   6
  48  12  1.79   9   7
  48  12  1.77  10   8
  48  12  1.48  11   9
  48  12  1.92  12  10
  48  12  2.61  13  11
  48  12  2.56  14  12
  48  12  2.36  15  13
  48  12  2.05  16  14
  49   9  2.15   4   3
  49   9  1.62   5   4
  49   9  1.20   7   6
  49   9  1.48  10   9
  49   9  2.02  11  10
  49   9  2.37  14  13
  49   9  1.48  15  14
  50  14  1.79   0   2
  50  14  1.72   1   3
  50  15  1.88   1   4
  50  16  2.25   2   6
  50  16  2.41   3   7
  50  16  2.64   4   8
  50  16  2.81   5   9
  50  16  3.03   6  10
  50  16  3.28   7  11
  50  16  3.22   8  12
  50  16  3.08   9  13
  50  17  3.32   9  14
  51  12  1.85   1   2
  51  14  1.62   1   4
  51  14  1.59   2   5
  51  14  2.46   3   6
  51  14  3.29   5   8
  51  14  3.13   6   9
  51  14  3.03   7  10
  51  14  3.04   8  11
  51  14  2.94   9  12
  51  14  3.03  10  13
  52  12  1.80   2   2
  52  12  1.70   3   3
  52  12  2.25   4   4
  52  12  2.02   5   5
  52  12  1.82   6   6
  52  12  2.40   7   7
  52  12  2.36   8   8
  52  12  2.50   9   9
  52  13  2.48   9  10
  52  13  2.51  10  11
  52  13  2.49  11  12
  52  13  2.61  12  13
  52  13  2.55  13  14
  53  12  2.34   2   2
  53  13  2.10   2   3
  53  13  2.86   3   4
  53  14  2.77   3   5
  53  15  2.16   5   8
  53  15  1.91   6   9
  53  15  2.64   7  10
  53  15  2.64   8  11
  53  15  2.63   9  12
  53  15  2.69  10  13
  53  15  2.79  11  14
  54  11  1.97   2   0
  54  11  1.95   3   1
  54  11  1.79   4   2
  54  11  1.98   5   3
  54  11  2.39   6   4
  54  11  1.91   7   5
  54  11  1.85   8   6
  54  11  2.61  11   9
  54  11  2.22  12  10
  54  11  2.42  13  11
  54  11  2.81  14  12
  54  11  2.66  15  13
  54  11  2.68  16  14
  55  12  2.25   3   0
  55  12  2.38   6   3
  55  12  2.42   7   4
  55  12  2.09   8   5
  55  12  2.54   9   6
  55  12  1.74  11   8
  56  12  1.76   1   4
  56  12  1.87   2   5
  56  12  1.62   4   7
  56  12  2.05   5   8
  56  12  2.70   6   9
  56  12  2.13   7  10
  56  12  1.92   8  11
  56  12  2.09   9  12
  57  12  1.43   2   5
  57  13  1.58   2   6
  57  14  1.40   2   7
  57  14  1.84   3   8
  57  14  2.76   4   9
  57  14  2.53   5  10
  57  14  2.50   6  11
  57  14  2.49   7  12
  57  14  2.60   8  13
  57  14  2.04   9  14
  58  14  2.10   8   6
  58  14  2.35   9   7
  58  14  2.34  10   8
  58  14  2.41  11   9
  58  14  2.48  12  10
  58  14  2.33  13  11
  58  14  2.65  14  12
  58  15  2.67  15  14
  59  16  2.92   4   4
  59  16  3.02   5   5
  59  16  2.87   6   6
  59  16  2.94   7   7
  59  16  3.01   8   8
  59  16  3.08   9   9
  59  16  3.11  10  10
  59  16  3.17  11  11
  59  16  3.17  12  12
  59  16  3.15  13  13
  59  16  3.21  14  14
  60  14  3.18   4   9
  60  14  2.79   5  10
  60  14  2.52   6  11
  60  14  2.81   7  12
  60  14  2.83   8  13
  61  13  2.01   1   0
  61  15  2.75   4   5
  61  15  2.89   5   6
  61  16  3.27   5   7
  61  17  3.38   5   8
  61  17  3.42   6   9
  61  17  3.45   7  10
  61  17  3.36   8  11
  61  17  3.27   9  12
  61  17  0.68  10  13
  61  17  3.25  11  14
  62  13  1.43   1   5
  62  15  2.80   3   9
  62  17  2.63   4  12
  62  17  2.86   6  14
  63  11  1.48   1   2
  63  12  1.79   1   3
  63  13  1.91   1   4
  63  14  2.05   1   5
  63  14  2.45   2   6
  63  15  2.38   2   7
  63  16  2.40   2   8
  63  16  2.24   3   9
  63  16  2.20   4  10
  63  16  2.69   6  12
  63  16  2.76   8  14
  64  12  2.36   5   2
  64  12  2.41   6   3
  64  12  2.55   7   4
  64  12  2.46   8   5
  64  12  2.30   9   6
  64  12  2.66  10   7
  64  12  2.54  15  12
  64  12  2.84  16  13
  64  12  2.29  17  14
  65  14  2.19   2   0
  65  14  2.19   3   1
  65  15  2.51   6   5
  65  15  2.51   7   6
  65  15  2.68   8   7
  65  15  2.70   9   8
  65  15  2.79  10   9
  65  15  2.93  11  10
  65  15  3.61  12  11
  65  15  4.17  13  12
  65  15  3.84  15  14
  66  12  1.63   3   2
  66  12  2.01   4   3
  66  12  2.18   6   5
  66  13  1.81   9   9
  66  14  1.52   9  10
  66  14  1.57  10  11
  66  14  2.61  11  12
  66  14  2.63  12  13
  66  14  1.85  13  14
  67   9  2.10   5   3
  67   9  2.39   6   4
  68  15  2.66   2   6
  68  15  2.51   3   7
  68  15  2.25   4   8
  68  15  1.88   5   9
  68  15  2.75   6  10
  68  15  2.80   7  11
  68  15  2.61   8  12
  68  15  2.75   9  13
  68  15  2.75  10  14
  69  12  2.37   3   2
  69  12  3.02   4   3
  69  12  2.67   5   4
  69  12  2.69   6   5
  69  12  2.67   7   6
  69  12  2.77   8   7
  69  12  2.80   9   8
  69  12  2.89  10   9
  69  12  2.64  11  10
  69  12  2.76  12  11
  69  12  2.89  13  12
  69  12  2.92  14  13
  69  12  3.02  15  14
  70  11  1.73   2   2
  70  15  2.68   4   8
  70  15  2.77   5   9
  70  15  2.46   6  10
  70  15  2.68   7  11
  70  15  2.77   8  12
  70  15  2.72   9  13
  70  15  2.76  10  14
  71  12  2.00   3   2
  71  13  2.34   3   3
  71  14  2.56   3   4
  71  14  2.47   4   5
  71  14  2.73   5   6
  71  14  2.94   6   7
  71  14  3.45   7   8
  71  14  3.61   8   9
  72  15  2.63   2   1
  72  15  2.68   3   2
  72  15  2.62   4   3
  72  15  3.01   5   4
  72  15  2.84   6   5
  72  15  3.08   7   6
  72  15  3.39   8   7
  72  15  3.62   9   8
  72  15  3.72  10   9
  72  15  4.27  13  12
  72  15  4.32  15  14
  73  15  2.46   5  11
  73  15  2.19   6  12
  73  15  2.19   7  13
  73  15  2.26   8  14
  74  12  1.66   1   1
  74  13  2.28   4   5
  74  13  2.70   5   6
  74  13  2.38   6   7
  74  13  2.85   7   8
  74  13  1.86   9  10
  74  13  1.67  10  11
  74  13  1.64  11  12
  74  13  1.67  12  13
  75  12  1.49   3   6
  75  12  2.07   5   8
  75  12  2.11   6   9
  75  12  2.18   7  10
  75  12  1.80   8  11
  75  12  1.81   9  12
  75  12  1.86  10  13
  75  12  2.26  11  14
  76  10  1.66   4   2
  76  10  1.76   5   3
  76  10  1.70   9   7
  76  10  1.59  10   8
  76  10  2.32  13  11
  76  10  1.59  14  12
  76  10  1.39  15  13
  77  14  1.65   2   6
  77  14  1.74   3   7
  77  14  1.80   4   8
  77  14  2.43   5   9
  77  14  2.42   6  10
  77  14  2.69   7  11
  77  14  2.96   8  12
  77  14  2.93   9  13
  77  14  2.87  10  14
  78   9  1.47   5   4
  78   9  2.22   6   5
  78   9  2.22   7   6
  78   9  2.54   8   7
  78   9  0.68   9   8
  78   9  1.78  10   9
  78   9  1.94  11  10
  79  12  2.46   3   0
  79  12  2.68   4   1
  79  12  2.37   5   2
  79  12  2.31   6   3
  79  12  2.35   7   4
  79  12  2.31   8   5
  79  12  2.35   9   6
  79  12  2.34  10   7
  79  12  2.29  11   8
  79  12  2.44  12   9
  79  12  2.87  13  10
  79  12  2.75  14  11
  79  12  2.50  15  12
  79  12  2.67  16  13
  79  12  2.68  17  14
  80  16  2.19   4  10
  80  16  2.59   5  11
  80  16  2.83   6  12
  80  16  2.57   7  13
  80  16  2.62   8  14
  81  11  1.87   8  10
  81  11  1.78   9  11
  82  12  1.62   1   4
  83  12  2.70   3   0
  83  12  2.65   4   1
  83  12  2.65   5   2
  83  12  2.71   6   3
  83  12  2.70   7   4
  83  12  1.95   8   5
  83  12  2.14   9   6
  83  12  2.21  10   7
  83  12  2.19  11   8
  83  12  2.11  12   9
  83  12  2.26  13  10
  83  12  2.34  14  11
  83  12  2.27  15  12
  83  12  2.31  16  13
  83  12  2.16  17  14
  84  12  1.69   2   1
  84  14  2.59   2   3
  84  14  2.67   3   4
  84  14  2.72   4   5
  84  14  2.78   5   6
  84  14  2.94   6   7
  84  14  2.64   7   8
  84  14  3.07   8   9
  84  14  2.89   9  10
  84  14  2.86  10  11
  84  14  2.85  11  12
  84  14  2.91  12  13
  84  14  2.96  13  14
  85  12  1.85   2   2
  85  12  2.21   3   3
  85  12  2.43   4   4
  85  12  2.39   7   7
  85  12  2.50   8   8
  85  12  2.36   9   9
  85  12  2.51  10  10
  85  12  3.07  11  11
  85  12  2.57  12  12
  85  12  2.54  13  13
  86  12  1.79   5   2
  86  12  2.30   6   3
  86  12  2.57   7   4
  86  12  2.07   8   5
  86  12  1.92   9   6
  86  12  1.55  11   8
  86  12  1.77  12   9
  86  12  1.74  13  10
  86  12  1.37  14  11
  86  12  2.01  17  14
  87  15  1.85   1   2
  87  15  2.50   2   3
  87  15  2.46   3   4
  87  15  2.35   4   5
  87  15  2.56   5   6
  87  15  2.83   6   7
  87  15  3.19   7   8
  87  15  3.05   8   9
  87  15  3.34   9  10
  87  15  3.39  10  11
  87  15  3.37  11  12
  87  15  3.40  12  13
  87  15  3.51  13  14
  88  12  1.96   4   4
  88  12  1.76   5   5
  88  12  1.86   6   6
  88  12  2.27   7   7
  88  12  2.53   8   8
  89  13  1.91   3   2
  89  13  2.15   4   3
  89  13  1.98   5   4
  89  13  2.34   6   5
  89  13  2.37   7   6
  89  13  2.68   8   7
  89  13  2.50   9   8
  89  13  2.69  10   9
  89  13  2.79  11  10
  89  13  2.77  12  11
  89  13  2.73  13  12
  89  13  2.70  14  13
  89  13  2.93  15  14
  90  12  2.31   2   1
  90  12  1.91   7   6
  90  12  1.65   8   7
  90  12  1.81   9   8
  90  12  1.84  10   9
  90  12  2.71  11  10
  90  12  2.77  12  11
  90  13  2.86  12  12
  90  13  2.36  14  14
  91  12  1.87   2   0
  91  12  1.74   3   1
  91  12  2.13   5   3
  91  12  2.34   6   4
  91  12  1.83   7   5
  91  12  2.04   8   6
  91  12  1.93  10   8
  91  12  2.38  11   9
  91  12  1.81  12  10
  91  12  1.67  13  11
  91  12  1.63  14  12
  91  12  2.01  15  13
  91  12  2.10  16  14
  92  12  2.17   1   2
  92  12  1.42   2   3
  92  12  1.77   5   6
  92  12  2.32   6   7
  92  12  2.24   7   8
  92  12  2.51   8   9
  92  12  2.76  11  12
  92  12  2.70  12  13
  92  12  2.60  13  14
  93   9  1.86   9   8
  93   9  2.15  10   9
  93   9  2.42  13  12
  93   9  2.66  14  13
  94  12  2.07   2   2
  94  12  2.01   3   3
  94  12  2.28   8   8
  94  12  2.29  13  13
  94  12  2.14  14  14
  95  12  2.15   3   0
  95  12  2.51   4   1
  95  12  2.47   5   2
  95  12  2.97   6   3
  95  12  2.60   7   4
  95  12  2.92   8   5
  95  12  2.86   9   6
  95  12  2.87  10   7
  95  12  2.86  11   8
  95  12  3.13  12   9
  95  12  3.23  13  10
  95  12  3.08  14  11
  95  12  2.99  15  12
  95  12  2.87  16  13
  95  12  2.83  17  14
  96  12  2.52   1   0
  96  12  1.72   2   1
  96  12  2.39   3   2
  96  12  2.48   4   3
  96  12  2.12   6   5
  96  12  2.41   7   6
  96  12  2.25   8   7
  96  12  2.50   9   8
  96  12  2.53  10   9
  96  12  2.22  11  10
  96  12  2.59  12  11
  96  12  2.73  13  12
  96  12  2.52  14  13
  96  12  2.67  15  14
  97  11  1.84   5   6
  97  11  1.94   6   7
  97  11  2.12   7   8
  97  11  2.24   8   9
  97  11  2.42   9  10
  97  11  2.48  10  11
  97  11  2.32  11  12
  97  11  2.49  12  13
  97  11  2.49  13  14
  98  11  1.49   4   5
  98  11  2.30   8   9
  98  11  2.28   9  10
  98  11  2.26  10  11
  98  11  2.27  11  12
  98  11  2.19  12  13
  98  11  2.43  13  14
  99  15  2.20   3   4
  99  15  2.06   4   5
  99  15  2.11   5   6
  99  15  2.12   6   7
  99  15  2.16   7   8
  99  15  2.33   8   9
  99  15  2.17   9  10
  99  15  2.21  10  11
  99  15  2.21  11  12
  99  15  2.25  12  13
  99  15  2.29  13  14
 100  12  1.88   2   4
 100  12  1.81   3   5
 100  12  2.07   4   6
 100  12  2.20   5   7
 100  12  1.93   6   8
 100  12  2.15   7   9
 100  12  2.38   9  11
 100  12  2.11  10  12
 100  12  2.24  11  13
 100  12  2.22  12  14
 101  12  2.48   2   0
 101  12  2.42   3   1
 101  12  2.63   9   7
 101  12  2.24  10   8
 101  12  2.68  11   9
 101  12  3.11  14  12
 101  12  3.41  15  13
 101  12  3.84  16  14
 102  12  2.51   3   1
 102  12  2.54   4   2
 102  12  2.97   8   6
 102  12  2.73   9   7
 102  12  3.53  10   8
 102  12  2.80  15  13
 102  12  2.67  16  14
 103  14  2.44   4   9
 103  14  2.11   5  10
 104  15  2.73   3   7
 104  15  2.78   4   8
 104  15  2.95   6  10
 104  15  3.05   7  11
 104  15  3.04   8  12
 104  15  3.08   9  13
 104  15  3.14  10  14
 105  13  2.01   2   3
 105  14  1.93   2   4
 105  15  3.51   2   5
 105  15  3.02   3   6
 105  15  2.25   4   7
 105  15  2.33   5   8
 105  15  2.24   6   9
 105  15  2.05   7  10
 105  15  2.47   8  11
 105  15  2.70   9  12
 105  15  2.59  10  13
 105  15  2.67  11  14
 106  12  2.30   4   0
 106  12  2.03   6   2
 106  12  2.70   7   3
 106  12  2.67   8   4
 106  12  3.38   9   5
 106  12  2.91  10   6
 106  12  3.77  12   8
 106  12  3.68  15  11
 106  12  4.06  16  12
 106  12  2.91  18  14
 107  12  2.19   3   0
 107  12  1.95   4   1
 107  12  2.99   5   2
 107  12  2.89   6   3
 107  12  2.67   7   4
 107  12  2.59   8   5
 107  12  2.27   9   6
 107  12  2.55  10   7
 107  12  3.38  12   9
 107  12  2.98  14  11
 107  12  2.95  15  12
 107  12  3.50  16  13
 108  15  1.19   3   7
 108  15  1.83   4   8
 108  15  2.19   5   9
 108  15  2.85   6  10
 108  15  3.02   7  11
 108  15  2.64   8  12
 109  12  2.01   3   1
 109  12  1.94   4   2
 109  12  2.02   5   3
 109  12  2.23   6   4
 109  12  2.06   7   5
 109  12  2.56   9   7
 109  12  2.44  10   8
 109  12  2.35  11   9
 109  12  2.41  12  10
 109  12  2.59  13  11
 109  12  2.41  14  12
 109  12  2.44  15  13
 109  12  2.66  16  14
 110  12  2.39   2   0
 110  12  2.55   3   1
 110  12  2.41   4   2
 110  12  2.61   5   3
 110  12  2.32   6   4
 110  12  2.22   7   5
 110  12  2.34   8   6
 110  12  2.25   9   7
 110  12  2.43  10   8
 110  12  2.51  11   9
 110  12  2.39  12  10
 110  12  2.20  13  11
 110  12  2.29  15  13
 111  11  1.91   6   6
 111  11  1.96   7   7
 111  11  2.41   8   8
 111  11  2.72  10  10
 111  11  2.80  11  11
 111  11  2.82  12  12
 111  11  2.88  13  13
 111  11  2.82  14  14
 112  15  2.09   6   5
 112  15  2.53   7   6
 112  15  2.64   8   7
 112  15  2.61   9   8
 112  15  2.65  10   9
 112  15  2.50  11  10
 112  15  2.85  14  13
 112  15  2.91  15  14
 113  15  2.23   5   4
 113  15  2.33   6   5
 113  15  2.61   7   6
 113  15  2.61   8   7
 113  15  2.69   9   8
 113  15  2.81  10   9
 113  15  2.98  11  10
 113  15  3.28  12  11
 113  15  3.20  13  12
 113  15  3.48  14  13
 113  15  3.72  15  14
 114  12  1.79  13   9
 114  12  1.66  14  10
 114  12  1.80  15  11
 114  12  1.82  16  12
 115  15  1.81   1   2
 115  15  1.90   2   3
 115  15  2.34   3   4
 115  15  1.95   4   5
 115  15  2.38   5   6
 115  15  2.52   6   7
 115  15  2.58   7   8
 115  15  2.76   8   9
 115  15  2.86   9  10
 115  15  2.61  10  11
 115  15  2.59  11  12
 115  15  2.70  12  13
 115  15  2.96  13  14
 116  11  1.65   1   2
 116  14  1.57   3   7
 116  14  2.47   5   9
 116  14  2.59   6  10
 116  14  2.76   7  11
 116  14  2.75   8  12
 116  14  2.78   9  13
 116  14  2.98  10  14
 117  14  1.79   1   3
 117  14  2.16   2   4
 117  14  2.16   3   5
 118  10  2.38   6   3
 118  10  2.44   7   4
 118  10  2.53   8   5
 119  12  2.54   4   2
 119  12  2.66   5   3
 119  12  2.73   6   4
 119  12  2.76   7   5
 119  12  2.76   8   6
 119  12  2.95   9   7
 119  12  2.98  10   8
 119  12  2.97  11   9
 119  12  3.04  12  10
 119  12  2.96  13  11
 119  12  2.88  14  12
 119  12  2.96  15  13
 119  12  2.92  16  14
 120  11  1.95   1   1
 120  12  1.95   1   2
 120  12  2.01   2   3
 120  12  2.24   3   4
 120  12  2.30   4   5
 120  12  2.22   5   6
 120  12  2.52   6   7
 120  12  2.87   7   8
 120  12  2.62   8   9
 120  12  2.72   9  10
 120  12  2.77  10  11
 120  12  2.62  11  12
 120  12  2.69  12  13
 120  12  2.69  13  14
 121  11  1.87   2   0
 121  12  2.24   2   1
 121  12  2.21   3   2
 121  12  2.09   4   3
 121  12  2.35   5   4
 121  12  2.71   6   5
 121  12  3.14   7   6
 121  12  3.10   8   7
 121  12  2.72  10   9
 121  12  2.77  11  10
 121  12  2.91  12  11
 121  12  2.77  13  12
 121  12  3.17  14  13
 121  12  3.22  15  14
 122  16  1.92   2   2
 122  16  1.90   4   4
 122  16  1.68   5   5
 122  16  2.47   7   7
 122  16  2.68   8   8
 122  16  2.63   9   9
 122  16  2.68  10  10
 122  16  2.79  11  11
 122  16  3.17  12  12
 122  16  3.17  13  13
 122  16  3.12  14  14
 123  12  2.34   7   6
 123  12  2.37   8   7
 123  12  2.60   9   8
 123  12  2.69  10   9
 123  12  2.64  11  10
 123  12  2.59  12  11
 123  12  2.66  13  12
 123  12  2.59  14  13
 123  12  2.62  15  14
 124  13  2.38   6  10
 124  13  1.97   9  13
 125  12  1.95   3   1
 125  12  1.97   4   2
 125  12  1.95   5   3
 125  12  2.04   6   4
 125  12  1.98   7   5
 125  12  2.63   9   7
 125  12  2.72  10   8
 125  12  2.68  11   9
 125  12  2.70  12  10
 125  12  2.58  13  11
 125  12  2.79  14  12
 125  12  2.70  15  13
 125  12  2.61  16  14
 126  12  2.20   1   0
 126  12  2.17   2   1
 126  12  2.30   3   2
 126  12  1.87   4   3
 126  12  2.06   5   4
 126  12  2.06   6   5
