  0.07  12  16   0   3
  1.25  12  16   0   7
  0.76  12  12   0   3
  1.31  12  16   0   4
 -0.07  12  18   0   2
  0.09  12  13   0   1
 -0.92  12  12   0   5
 -0.34  12  12   0   5
  0.98  12  12   0   4
  1.89  12  12   0   4
  0.38  12  16   1   3
  0.01  14  16   0   1
  1.02  12  16   0   4
 -0.15  12  12   0   3
  1.06  12  12   1   1
  0.69  12  15   1   1
 -0.39  12  11   0   3
  0.63  11  14   0   5
  0.65  15  16   0   7
 -1.01  16  16   0   7
 -0.76  10   9   1  12
  0.56  12  12   0   3
  0.21  12  12   0   2
  0.54  12  15   0   1
  0.35  12  15   0   1
 -1.38  13  14   0   2
  1.15  12  14   0   2
  0.49  12  18   0   1
  1.04  17  17   0   2
  0.90  12  12   1   1
  1.25  16  13   1   0
 -0.24  12  16   0   5
  0.64  12  16   0   1
  1.12  12  10   0   2
  0.84  11   8   0   4
 -2.31   8   4   0  10
 -0.88  12  12   0   2
 -0.34  12  12   0   2
  0.81  12  12   0   2
  0.87  10  14   0   2
 -1.31   3  12   0   5
 -0.95  14   9   1   3
 -1.59  12  12   0   2
 -0.19  11  10   0   0
 -0.43   9   9   1   4
  0.26   9   6   1   4
 -0.44   8   8   1   4
 -0.76  12   9   0   2
 -0.87  12   9   0   3
  0.36  12  12   0   2
 -1.72   8   6   0   5
 -0.34  11  12   1   6
 -1.30   9  15   1   3
  0.39  12  12   0   2
  0.49  12  12   0   3
  0.11  12  12   0   3
  0.23  12  12   0   3
 -0.35   8   8   0   1
 -0.34  12   8   1   6
  0.32  14  12   0   1
 -0.52  12   8   0   1
 -1.12  13  14   0   3
 -0.56  13  14   0   3
 -0.97   8  12   0   5
 -0.78  10  12   0   6
 -0.38   8  12   0   5
 -1.08  14   8   1   4
 -1.53  12  12   0   3
 -0.22  12  12   0   1
  0.03  12  14   0   1
 -0.19  10  12   0   4
  1.60  12  13   0   2
  1.06  12  13   0   2
  1.05  12  13   0   2
 -1.22  10  10   0   6
  0.02  10  12   0   2
 -0.69   8   7   0   4
  0.70  12  11   0   2
  0.29  12  17   0   4
  1.70  12  12   1   1
  0.00  12  13   0   0
  1.21  11  12   0   2
  0.46  11  12   0   2
  0.02  12  12   0   4
 -1.06  11   6   0   5
 -1.20  12  12   0   3
  0.96  12  12   0   3
  1.09  12  12   0   4
  0.90  12  13   0   1
  0.30  16  17   0   1
  0.67  12  14   0   0
 -1.11  12  12   0   1
 -1.00  12  16   0   1
 -0.45  16  16   0   2
  0.81  12  16   0   1
 -1.43   8  11   0   1
 -0.48  13  11   0   3
  0.19  12  11   0   4
  0.19  13  12   1   1
  1.38  12  12   0   3
 -1.11  12  12   1   4
  0.66  11  12   1   4
 -0.25  14  16   0   3
  0.32  12  16   0   1
  1.26  15  18   0   3
 -1.69   9  12   0   5
  0.34  12  13   0   5
  1.27  16  17   0   4
  0.94  16  16   0   6
  0.55  16  16   0   6
  1.06  20  20   1   2
 -0.76  14  14   1   3
  1.25  12  14   0   4
  0.28  12  14   0   4
  0.34  11  10   0   7
  0.61  13  16   0   1
  1.02  12  12   0   4
  0.71  12  12   0   4
  0.87  12  10   0   2
  1.12  14  16   0   2
 -0.36  10  13   0   3
 -0.50  12  12   0   3
  1.08  12  12   0   3
 -0.95  12  12   0   3
  0.15  10  11   0   6
  1.07  12  13   0   2
  0.99  12  14   0   2
  0.82  12  14   0  15
  0.89  12  12   0   2
  0.27  12   9   0   5
  1.17  12  12   0   6
 -0.50  12  12   0   6
 -0.26  12  12   0   3
  1.38  12  12   0   0
  0.03  12  12   0   1
  0.97  12  12   0   1
  0.77  10  12   0   9
 -0.99  11  12   0   9
 -0.21  12  12   0   3
  0.51  12  12   0   2
  0.25  12  12   0   2
 -0.75  12  12   0   6
  0.20   8  12   0   1
  1.11  15  16   0   3
  1.35  15  16   0   3
  1.36  15  16   0   3
 -1.24  12  10   0   7
  0.23   8  10   0   6
  0.31  12  12   0   4
  1.01  12  12   0   2
  1.25  11  12   0   3
 -0.60  10   8   0   5
 -0.77  12  20   0   7
  0.44  13  12   0   6
  0.87  12  16   0   3
  0.09  12  16   0   8
 -0.18  12  15   0   2
  0.07  12  12   0   1
  0.11  12  16   0   3
 -0.06  12  11   0   2
  1.04  10  12   0   2
 -0.11  12  12   0   0
 -1.62   8   8   0   3
  1.30   9   8   0   3
  1.06  14  16   0   0
  0.73  16  16   0   2
 -0.29  14  14   0   6
 -1.47  12   9   0   2
  1.22   8  12   0   2
  1.19  12  12   0   3
  0.60  12  12   0   3
  0.94  12  16   1   1
 -0.31  10  14   0   6
  0.56  12  12   0   4
  0.53  12  12   0   7
  0.53  16  16   0   3
  0.39   8  12   0   1
 -0.32   8   5   0   8
 -0.55   8   5   0   8
 -0.25  12   9   0   2
 -1.44  12   7   0   1
  0.35  16  16   0   4
  0.78  16  16   0   4
  0.26  14  16   0   1
 -0.04  12  16   0   0
  0.92  12  16   0   2
 -1.04   8   8   0   0
 -0.41  17  17   0   3
  0.36  13  12   0   3
  0.48  14  14   1   4
  0.43  14  14   1   4
  0.60  18  20   0   4
  0.67  16  20   0   4
  0.13  16  20   0   4
 -1.80  12  18   1   3
  0.22  12  14   0   3
 -0.22  12  14   0   3
 -0.42  11   8   0   3
  1.27  14  11   0   2
  0.16  12  18   0   2
 -0.81  14   9   0   2
  1.30  16  17   0   2
  1.21  16  16   0   2
  1.16  12  12   0   2
 -1.03  12  13   0   4
 -0.55  12  17   0   3
 -0.49  12  12   0   1
 -0.11  11   6   1   3
 -0.38   9  12   0   2
 -0.31  12  12   0   1
  0.15  11  11   0   3
 -1.13  13  12   1   2
 -0.57  12  12   0   1
 -1.46  12  12   1   2
 -0.17  12  12   0   2
  0.18  12  12   0   2
  1.24  12  12   0   2
 -0.26  12   9   0   2
  0.59  12   9   0   2
 -0.42  12  12   0   5
 -0.22  12  12   0   2
 -1.34  10  14   0   2
 -0.52  12   0   0  15
  0.09  12  12   1   4
 -0.16  11  11   1   4
  0.43  14  17   0   1
 -2.09   6   3   0   1
  0.95  11  11   0   2
  0.81  12   8   0   3
 -0.98  11   4   0   2
 -1.91   9   3   0   4
  0.09  10  12   0   3
 -1.06  11  12   0   3
 -0.73  11  12   0   2
  0.01  12  12   0   1
 -1.65  12  12   0   3
  0.06  12  12   0   3
  0.65  14  20   1   8
  0.64  12  16   0   7
  0.84  12  16   0   7
  0.25  11  11   0   3
 -0.62  14  16   0   4
 -0.40  16  16   0   2
  0.73  12  16   0   3
 -0.85   8   8   0   7
 -2.02   9   8   0   6
 -0.90   9  12   0   4
 -0.43   9  12   1   2
  0.80  12  14   0   2
  0.81  12  16   0   2
 -0.26  10  20   0   3
 -0.09  10  20   0   3
 -0.66  12  12   0   3
 -2.27   6   4   1   5
 -0.32  10  10   0   1
  0.12  12  12   0   4
  1.15  13  17   0   2
  0.31  12  10   0   1
  1.14  12  12   1   1
 -0.82   6   9   0   1
  1.44  16  16   0   3
  1.06  16  18   1   1
  0.93  18  14   1   1
  1.00  12  19   0   3
  1.22  14  16   0   3
  0.78  13  12   0   1
 -1.21  16  14   0   2
  0.07  12  11   0   2
  1.02  12  16   1   9
 -0.70  12   7   0   4
 -1.27  12  10   0   4
 -1.28  12  14   0   4
 -0.11  12  13   1   5
  0.27  12  14   0   4
  1.04  12  14   0   4
  0.87  12  14   0   4
 -0.71  12  14   0   3
 -0.68  12  18   0   1
  1.33  15   8   0   6
  1.08  12  15   0   3
 -0.12  12  13   0   5
  0.63  12  12   0   4
 -0.79  12  12   0   3
  0.29  12  12   0   3
 -0.02  16  13   0   1
 -0.58  11  11   0   3
 -0.26  11  11   0   3
 -0.10  12  10   1   7
 -0.22  12  12   0   6
  0.60  10  12   0   1
  0.12  12  12   0   2
  0.09  12  12   0   2
 -0.42  13  13   0   5
  1.00  12  12   1   2
  0.61  12  12   0   3
  0.09  12  12   0   3
  0.30  12  12   0   5
  0.57  12   8   0   4
  0.84  12  12   0   4
  0.31  14  18   0   2
  1.67  16  14   0   3
 -0.02  16  14   0   3
  0.99  12  12   0   3
  1.72  12  16   0   3
  1.77  12  16   0   3
  0.15  12  12   0   6
 -0.18  12  12   0   6
 -0.27  16  16   0   1
  0.53  12  12   0   4
 -0.81   6   4   0   1
 -1.63   6   4   1   1
  0.34  12  12   0   2
  0.10  12  12   0   6
 -1.33  12  12   0   8
  0.87  12  14   0   5
  0.48  12  12   1   3
  0.25  12  16   1   2
  1.71  18  18   0   1
  0.19  12   8   0   3
  0.51  13  13   0   5
  1.14  14  12   0   3
 -0.39  18  14   1   2
 -0.34  12  12   0   1
 -1.61   6   6   0   4
 -0.81  11   6   0   6
 -0.30  12  12   0   1
  0.68  17  20   0   3
 -0.22  16  16   1   3
 -1.97   2   2   0  10
 -1.96   9   6   0  11
  0.50  12  12   0   4
  1.44  12  20   0   3
 -0.93  12  12   0   3
 -0.01  12  12   0   3
  0.20  14  12   0   3
  1.17  20  20   0   1
 -0.34  11  16   0   3
  0.16  13  20   0   2
 -0.49  14  20   0   2
  0.42  14  13   1   1
  1.23  16  16   0   2
  1.27  10  18   0   3
 -0.80  12  12   0   0
  0.01  11  11   0   0
  0.73  11  10   0   4
 -1.73  12  14   1   5
  0.75  12  15   1   1
  0.71  12  12   0   2
  0.78  13  15   0   1
  0.70  12  12   0   1
 -0.65  12  14   1   3
  1.17  12  16   0   5
 -0.64  11  12   0   2
  0.17  12  12   0   2
  0.31  12  12   0   2
 -0.74  12   9   1   9
 -1.42  12   9   1   9
  0.38   2   0   0   6
  1.11  14  16   0   1
 -0.35   8   4   0   3
  0.89  12  13   1   2
  0.33  18  20   0   5
 -0.46  12  12   0   5
  1.23  10  12   0   1
 -1.04   8   8   0   3
  0.59  12  12   0   1
  0.06  12  12   0   2
  0.69  12  12   0   2
 -0.55  12  12   0   2
 -1.93   8   9   1   3
 -0.15   8   9   1   3
 -1.23   8   9   1   3
 -0.06  12  12   1   2
  0.05  12  14   0   3
  0.93  12  12   0   1
 -1.10  10   9   0   3
 -0.51  11  11   0   2
  0.32  11  12   1   2
  0.36  12  12   1   2
  0.64  12  12   0   1
  0.83  12  10   0   1
  0.79  16  16   0   2
 -1.12  12  12   0   1
  0.33  12  12   0   2
 -0.26  12  12   0   2
 -0.32  11  16   1   3
  0.94  12  12   1   2
  1.05  12  12   0   1
  1.03  12  11   0   1
  0.74  12  16   0   1
  0.34  12  15   0   2
  0.99  12  16   0   1
 -1.96  12  12   0   3
  0.76  13  13   0   5
 -0.75   8   9   0   4
  0.59  12  17   0   5
  0.78  12  12   0   2
 -0.94  12   8   1   3
  0.22  12  14   0   1
  0.89  12  12   0   4
 -0.08  12  12   0   2
 -0.50  12  12   0   2
  0.65  12  10   0   2
 -1.87  10   9   1   1
 -0.10  12  12   0   3
 -1.21  17  17   0   1
 -0.09  17  17   0   1
 -1.36  12   4   1   4
 -0.85  12   3   1   4
  0.11   9  12   0   2
  0.19  11  12   0   2
  0.04  12  12   1   6
 -2.50  12  12   0   7
  1.09  12  16   0   2
 -0.06  16  12   0   2
  1.32  12  12   0   0
  0.83  16  18   0   1
  0.38  12  14   0   3
 -1.70   7   8   1   5
  0.38  12   9   0   3
  0.87  12  11   0   3
 -0.34  12  11   0   3
 -0.94  12  12   0   2
  1.32  17  20   0   1
  0.37  11  11   0   6
  0.92  16  12   0   2
 -2.11  12  14   1   2
 -0.78  12  15   1   2
  0.31  12  12   0   1
 -0.12  11   9   0   3
  1.35  13  17   0   1
  0.49  12  12   0   5
  0.45  12  12   0   5
  0.48   6  13   0  11
  0.75  13   8   0   4
 -0.33  13   8   1   4
  0.24  12  12   0   0
  1.39  10  12   0   4
 -1.46  12   7   0   3
  0.13  12  12   0   3
  0.07  12  12   0   2
  0.14  12  13   1   2
  1.47  14  16   0   3
  0.41  10  12   0   6
  0.27  11  11   0   8
 -0.58  12  12   0   6
  0.17  12  12   0   6
 -0.77  12  12   0   6
 -0.77  12  12   0   6
  0.33  12  12   0   4
  1.43  12  12   0   3
 -0.71  12  12   0   4
 -0.58  12  12   0   4
  1.41  12  10   0   3
  0.93  12   8   0   3
  0.02  12  12   0   1
  0.82  12  12   0   1
  0.21  12  14   0   2
  1.31  14  14   0   6
  1.04  12  14   0   6
  1.55  10  12   0   2
 -1.22  12  12   0   5
 -0.74  12  12   0   4
 -0.74  12  12   0   3
 -0.81  10   8   1   0
  0.09  12  16   0   5
 -0.91  12  12   0   1
  0.08  11  12   0   1
  1.20  14  14   1   0
 -0.03  12  12   0   2
  1.08  12  12   0   2
 -0.40  11   6   0   4
 -0.31  12  10   0   0
  0.86  14  14   0   2
 -0.46  13   9   0   1
  0.44  12  11   0   0
  0.86  12  16   0   3
 -0.09   3   8   0   3
  0.58  11  10   1   4
 -0.32  12  12   1   2
  0.59  16  16   0   5
  0.83  16  16   0   5
 -0.02  12  14   0   1
  0.51  12  13   0   5
 -0.52  10  11   0   1
  0.06  12   6   0   2
  0.71  12  12   0   1
  0.29  11  12   1   0
  0.28  14   9   0   2
  0.40  14  16   0   2
 -0.23  12  10   0   1
  1.38  12  10   0   1
  1.34  12  18   0   2
  0.00  10  10   0   2
 -0.11  15  12   0   1
  0.22  13  16   0   1
  0.18  16  16   0   2
  0.68  12  18   0   2
  0.01  12   8   0   1
  0.27  12  12   0   1
 -0.34  12  12   0   1
  1.03   9   9   0   3
  1.80  17  16   0   1
  0.47  18  16   0   3
  1.05  16  16   0   5
  1.26  16  16   0   5
  0.72  16  16   0   5
 -0.18  12  12   0   3
 -1.28   9   9   0   5
 -2.28   9   9   0   5
  1.32  12  12   0   2
  0.57  10   9   0   1
 -1.00   8   8   0   6
  0.17  15  13   1   5
 -0.52  12  11   0   0
 -0.19  12  12   0   2
 -0.79  10  12   0   2
  0.08  10  12   0   2
  0.58  10  12   0   3
  0.35  16  13   1   3
 -0.60   9   7   0   4
  0.62  12  10   0   1
  0.95  12   9   1   1
  0.97  12  12   0   3
 -1.37  12  12   0   1
 -0.02  12  12   1   3
  0.39  12  16   0   3
  1.57  16  12   1   6
  0.26  12  10   0   1
 -0.73  11  12   0   3
  0.29  11  12   0   3
 -0.15  12  12   1   3
  0.37  12  12   1   3
 -0.24  12  10   0   1
  0.88  12  11   1   2
 -0.39  12  12   0   3
  0.14  12  10   0   1
 -0.80  12  12   0   2
 -1.71   9   6   0   8
 -0.80  16  12   0   5
  1.25  12  15   1   2
 -0.49  12  12   1   3
  0.10  12   9   0   5
 -1.46  12   4   0   3
  1.60  16  18   0   2
  0.25  15  16   0   2
  0.94  15  16   0   2
  0.96  12  16   0   6
  0.18  12  16   0   6
 -0.33  12  12   0   3
 -2.09   8  12   0   2
  0.87  12  12   1   2
 -0.38  12  12   0   2
 -0.40  12  12   0   2
  0.25  12   6   0   3
  1.49  14  12   0   4
  1.24  15  13   0   4
  1.55  15  12   0   4
 -1.19  12  12   0   5
  0.05  12  12   0   4
  1.28  14  16   0   1
  0.32  13  10   1   1
  1.21  10  12   0   5
 -0.90  10  12   0   5
  0.84  18  19   1   1
  0.84  10  11   0   2
  0.57  12  12   0   4
  0.57  12  12   0   4
  0.72  12  12   0   4
  0.94  12  12   0   2
  0.91  14  16   0   5
  1.10  12  12   1   3
 -0.25  12  12   0   1
  1.46  16  16   0   2
  0.03  10  12   0   2
  0.28  10  10   0   5
  1.38  14  17   0   3
  1.54  12  17   0   3
 -0.50  12  12   0   2
  0.99  12  12   0   3
  1.15  12  12   0   3
  0.35  12  12   0   4
  0.22  12  12   0   2
  0.33  12  11   1   2
 -1.24  12  12   1   2
  0.99  12  12   0   2
  0.95  12  12   0   7
 -1.02  12  12   0   4
  0.24  12  12   0   4
  0.33  12  12   0   3
  0.21  12  12   0   3
  1.33  12   9   0   2
  0.65   8   8   0   0
 -0.39   8   8   1   4
 -0.93  12  12   1   2
  0.75  12  18   0   3
  1.08  12   9   0   5
  0.00  12  12   0   1
  1.24  12  12   0   2
 -2.03  11   9   1   3
  1.42   7  12   0   5
  0.61  12  12   0   2
  1.08  12   9   0   2
  1.03  12  12   0   1
  0.89  12  12   0   3
  0.07   8   8   0   3
  0.82  12  12   0   5
 -1.04  12  12   0  10
  1.43  12  12   0   1
  0.12   9   8   0   1
 -1.33   8   2   0  12
  0.40  10   8   0   3
  1.61  14   8   0   1
 -1.64  15  12   0   1
  0.22   8   7   0   3
 -1.23  12  12   0   1
  0.66   9   8   0   4
  0.46  12  12   0   2
  1.02  12  10   0   2
  0.64  12   8   0   1
 -0.63  12   8   0   1
  0.91  10  12   1   5
  0.26  12  10   0   3
  0.16  14  16   0   1
  0.59  11  12   0   2
  0.36  12  12   1   2
  1.02  12  12   0   3
 -0.19  12  12   0   3
  1.75  12  13   1   2
  1.12  12  12   0   1
  1.32  16  18   0   1
 -0.33   3   0   0   4
 -0.43   0   0   0   4
  0.02   6   6   0   8
  1.10   4  14   0   8
  0.40   4  14   0   8
 -1.77   6   8   0   7
 -1.95   8   5   0   2
 -1.63   9   6   0   7
 -1.84   6   4   0  10
  0.87  12  14   1   3
  1.43  15  15   0   4
  0.79  18  19   0   2
 -0.88   6  10   0   7
  0.40   6   5   0   7
 -0.18  10   5   0   6
  0.65   5   0   1   8
  0.19   5   6   1   8
 -1.52   0   0   0   9
 -1.38   6   2   0   6
 -0.28  11   5   0   1
  0.71  12  14   0   1
  1.06  12  14   1   3
  1.08  12  16   0   1
  1.05  12  10   0   0
  0.33  12  13   0   1
 -0.05   9   7   0   3
 -0.03  11   4   0   2
  0.14  11  12   0   2
 -1.58  11   5   0   1
  0.05  12  12   1   5
 -0.25  12  12   0   2
  0.77   9  10   0   2
 -1.13   9  10   0   2
  0.71   4   7   0   5
  0.94   5   8   0   5
 -1.44   9   9   0   3
 -2.19   9  10   0   2
 -0.22  12   5   0   2
 -2.09  12   9   0   2
  0.44   9  10   0   2
  1.41  12  12   0   1
 -1.06  10   9   0   0
 -0.80  10  12   0   3
  0.80  12  12   0   4
 -0.32  12  12   0   4
 -1.26   7  12   0   0
 -0.69  12  12   1   3
  0.42  12  12   0   3
  0.63   9  12   0   3
  0.37  14   8   1   0
  0.55  12  11   0   3
 -0.70  12  11   0   1
  1.43  12   8   0   2
  0.87  12  10   0   2
  0.14  16  13   0   1
  1.44  16  20   0   2
 -0.41  12  12   0   0
  0.52  10  10   0   1
  0.78  12  13   0   6
  0.82  12  13   0   2
  2.01  14  15   0   1
  0.13  15  16   0   5
  1.05  15  16   0   5
 -0.19  15  16   0   5
  1.55  12  12   0   3
 -2.47  10  12   1   3
  0.70  16  16   0   5
 -0.61  12  11   0   2
 -1.04  10   9   1   4
 -0.04  16  16   0   2
  1.58  16  17   0   1
 -0.09  16  18   0   3
  1.01  16  17   0   3
  1.20  15  16   0   1
  1.01  16  16   0   2
  1.05  17  17   0   2
  1.40  16  17   0   2
 -2.05  10  12   0   3
  0.55  10   8   0   1
 -0.16  12  12   1   6
 -0.57  12  14   0   6
  0.46  12  12   0   5
 -0.16  12  12   0   5
  0.78  17  12   1   3
  0.92  17  12   1   3
  0.63  16  12   0   2
  0.76  18  20   0   2
  0.00  16  10   0   3
  0.27  12  14   0   3
 -0.26   7  12   1   1
 -1.92  12   7   0   4
  0.24  14  16   0   3
  0.58  14  16   0   3
  0.60  12  16   0   5
  0.15  16  16   0   1
 -1.57   9   8   1   4
  0.00   7  12   0   2
 -0.19   7  12   0   2
 -0.72  12  12   0   4
  1.11  12  12   0   2
  0.12  12  14   0   3
 -0.22  12  12   0   6
  1.02  16  12   0   1
 -0.28  12  12   0   3
  1.41  16  18   1   3
  1.69  13  18   0   3
  1.50  13  18   1   3
  0.84  12  12   0   1
  0.63  15  10   1   4
  0.87  12  12   0   3
  0.47  11  11   0   4
  0.79   8   8   0   3
 -0.25  12  11   0   1
  0.18  12  12   0   2
  0.78  12  12   0   2
  1.01  14  14   0   4
  0.46  14  14   0   4
 -0.19  12  12   0   3
 -0.36   8   8   0   1
 -0.26  16  14   0   4
 -0.76   9   8   1   8
 -0.36  12  15   0   6
  0.37  11  11   0   4
  0.44  12  12   0   1
 -1.38  12   8   1   2
  1.24   8   8   0   2
 -1.34  12  12   0   5
  1.09  16  16   0   1
 -0.43  11  11   0   6
  0.04  12  12   0   3
  0.91  11  12   0   1
  1.23  12  16   0   2
  1.24  12  10   0   2
 -1.01  12  12   0   2
 -0.05   9  11   0   3
 -1.39  12  12   0   5
  0.33  12  12   0   2
  0.80  16  14   0   3
  0.55  12  12   0   2
 -0.62  12  12   1   4
  0.56  12  10   0   1
  0.00  12  12   0   3
  1.30  12  14   0   2
  1.20  16  20   0   1
 -1.48  12  10   0   2
  0.76  12  15   0   5
 -0.16  12  12   0   0
  0.79  12  13   0   4
  0.16  14  20   1   2
 -0.33  14  20   1   2
  1.27  14  16   0   3
  1.11  17  16   0   1
  1.33  16  16   0   1
  1.19  16  20   0   2
  1.48  16  20   0   2
  0.59  16  20   0   2
  0.54  12  19   0   3
  0.75  16  16   0   1
  0.40  16  16   0   2
  1.58  15   7   0   2
  0.73  12  12   0   4
 -0.58  12  11   1   0
  0.50  12  12   0   2
  0.91  12  12   1   4
 -0.36  10   8   0   4
 -0.01  10   8   0   4
 -0.17  12  11   0   3
  1.06  11  12   0   3
  0.38  12  10   0   2
  0.37  12  12   1   6
  0.30  12  16   0   5
  1.39  12  16   0   5
  0.67  12  16   0   5
  0.89  12  16   0   5
  0.56  15  16   0   1
  1.21  11  16   0   1
  0.94  14  16   0   1
 -0.53   9  12   0   2
 -0.08  12   8   0   4
  0.42  12  10   0   4
  1.39  12  12   1   3
  0.11  12   8   1   1
  0.13  12   8   1   4
  1.42  12  20   0   2
  1.23  17  17   0   2
  1.39  17  17   0   2
  0.99  12  11   0   2
 -1.29   3   5   1   5
 -1.08   5   8   0   3
 -2.41   3   6   1   4
  1.00  12  14   0   2
  0.50  12  12   0   3
 -0.78  12  12   0   3
 -0.24   5  14   0   2
 -0.51   2  16   1   2
 -1.57   2  16   1   2
  0.04   8   8   0   1
  0.95  12  12   0   2
  0.78  12  12   0   2
 -2.46  16  11   1   2
  0.20  16  11   1   2
 -1.80   9   6   0   6
  0.67   5   8   0   6
  1.18   5  12   0   2
  0.35  12  12   1   2
 -0.98   9   8   0   1
 -0.11  12  16   0   3
  0.47  12  12   0   4
 -1.15  12  12   0   2
 -1.11  13  14   0   3
 -0.37  13  14   0   3
 -0.13  12  12   1   4
 -0.76  12  12   0   5
  0.24  12  11   0   5
 -0.12  12  12   0   7
  0.53  12  12   0   7
  1.35  12  12   0   2
  1.56  12  12   0   2
  0.86  12  12   0   2
  0.57  12  12   1   1
  0.87  12  12   0   9
  0.63  12  19   0   3
  1.44  17  17   1   2
  0.31  12   8   1   0
  0.70  12  12   0   3
  0.27  12  11   0   4
  0.26  12  12   0   4
 -0.58  12  12   0   4
 -0.19  12  12   0   1
 -0.34   8  12   0   0
  1.52  12  12   0   3
  0.98  12  12   0   3
  0.56  16  17   0   4
 -0.44  16  17   0   4
  0.23  16  14   0   2
  1.16  13  12   0   4
  1.81  16  16   0   6
 -1.14   6   6   1   4
  1.11  16  12   0   2
